Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Type
A19236	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	val
A19244	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	val
A19251	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	val
A19253	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A19256	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A19258	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A19261	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	val
A19266	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	val
A19269	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	val
A19272	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	val
A19275	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	val
A19287	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	val
A19290	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	val
A19293	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	val
A19308	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	val
A19319	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A19323	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A19324	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	val
A19330	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	val
A19338	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	val
A19340	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	val
A19343	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	val
A19348	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A19355	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	val
A19357	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	val
A19360	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	val
A19364	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	val
A19368	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	val
A19370	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	val
A19371	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	val
A19378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A19384	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	val
A19395	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	val
A19397	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	val
A19399	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	val
A19401	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A19402	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	val
A19404	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	val
A19408	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	val
A19412	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A19418	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	val
A19422	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	val
A19423	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	val
A19424	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	val
A19426	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	val
A19432	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	val
A19433	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	val
A19449	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	val
A19454	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	val
A19466	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	val
A19468	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A19469	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	val
A19473	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A19475	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	val
A19485	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A19487	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	val
A19490	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	val
A19493	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	val
A19500	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	val
A20017	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	val
A20025	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A20026	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A20027	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A20031	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	val
A20035	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	val
A20039	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	val
A20042	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	val
A20054	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A20065	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	val
A20071	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	val
A20076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A20078	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	val
A20079	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A20087	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	val
A20094	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	val
A20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	val
A20102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A20103	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	val
A20111	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	val
A20117	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A20119	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	val
A20124	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	val
A20129	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	val
A20130	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	val
A20138	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	val
A20143	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	val
A20146	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A20149	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	val
A20159	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A20161	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	val
A20163	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	val
A20166	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	val
A20169	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	val
A20172	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	val
A20174	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	val
A20181	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	val
A20183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	val
A20188	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A20191	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	val
A20195	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A20196	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A20199	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	val
A20203	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A20207	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	val
A20209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	val
A20210	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A20217	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A20219	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A20224	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A20229	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	val
A20230	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	val
A20237	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	val
A20242	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A20251	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A20259	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	val
A20262	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	val
A20268	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	val
A20269	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A20270	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	val
A20272	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	val
A20275	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	val
A20276	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A20278	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	val
A20279	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	val
A20280	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A20282	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	val
A20286	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A20287	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	val
A20299	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	val
A20314	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A20334	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	val
A20341	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	val
A20343	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	val
A20352	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	val
A20359	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	val
A20370	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	val
A20376	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	val
A20384	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	val
A20387	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	val
A20390	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	val
A20392	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	val
A20393	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	val
A20395	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	val
A20399	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A20413	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	val
A20414	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	val
A20421	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	val
A20424	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A20425	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	val
A20426	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	val
A20427	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A20439	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	val
A20460	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	val
A20461	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A20463	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A20465	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	val
A20470	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A20474	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	val
A20479	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	val
A20480	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A20482	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	val
A20487	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	val
A20488	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	val
A20490	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	val
A21008	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	val
A21012	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	val
A21016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	val
A21019	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	val
A21024	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	val
A21032	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A21037	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	val
A21039	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	val
A21041	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A21046	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	val
A21063	0	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	val
A21064	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	val
A21065	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A21075	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	val
A21084	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	val
A21085	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	val
A21088	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	val
A21091	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	val
A21097	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	val
A21098	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	val
A21099	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	val
A21106	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	val
A21111	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	val
A21117	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	val
A21123	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	val
A21124	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A21126	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	val
A21128	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	val
A21136	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	val
A21145	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	val
A21147	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	val
A21148	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A21151	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	val
A21159	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	val
A21160	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A21163	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	val
A21165	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A21171	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	val
A21178	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	val
A21179	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	val
A21181	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	val
A21184	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A21188	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	val
A21189	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	val
A21191	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	val
A21195	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	val
A21198	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	val
A21202	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A21203	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	val
A21211	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A21215	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	val
A21217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	val
A21221	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	val
A21222	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	val
A21236	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	val
A21242	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A21243	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	val
A21245	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	val
A21247	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	val
A21249	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	val
A21250	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	val
A21256	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	val
A21258	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A21262	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A21264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A21266	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A21270	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	val
A21276	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	val
A21279	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	val
A21303	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	val
A21304	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	val
A21308	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A21309	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	val
A21310	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A21312	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	val
A21315	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	val
A21323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A21327	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A21338	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	val
A21347	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	val
A21359	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	val
A21367	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A21379	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	val
A21380	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A21381	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A21383	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	val
A21388	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	val
A21405	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	val
A21413	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A21419	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	val
A21420	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	val
A21427	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A21430	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	val
A21432	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A21448	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	val
A21449	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	val
A21458	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	val
A21459	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A21470	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	val
A21471	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	val
A21483	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	val
A21484	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	val
A21489	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A21499	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	val
A22005	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	val
A22006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	val
A22007	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	val
A22009	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	val
A22014	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A22016	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	val
A22020	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	val
A22022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	val
A22039	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	val
A22048	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	val
A22051	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	val
A22053	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	val
A22060	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A22064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	val
A22071	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	val
A22074	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	val
A22077	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	val
A22078	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	val
A22079	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	val
A22080	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	val
A22082	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	val
A22086	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	val
A22087	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	val
A22090	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	val
A22092	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	val
A22106	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	val
A22110	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	val
A22114	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	val
A22128	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	val
A22130	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	val
A22131	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	val
A22134	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	val
A22136	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	val
